,date,accumulate_stock_count,total_cost,total_value,profit_rate,market_price,total_cost_with_dividend,profit_rate_with_dividend
179,2013-10-01,125.0,9592.558029174805,9582.229614257812,-0.0010767112260962454,76.6578369140625,9331.558029174805,0.02686277943075438
180,2013-10-02,125.0,9592.558029174805,9723.83975982666,0.01368578957276831,77.79071807861328,9331.558029174805,0.04203818155825637
181,2013-10-03,125.0,9592.558029174805,9912.651062011719,0.03336889199558482,79.30120849609375,9331.558029174805,0.06227181259765476
182,2013-10-04,125.0,9592.558029174805,9818.245887756348,0.023527390493248614,78.54596710205078,9331.558029174805,0.052155048177370766
183,2013-10-07,125.0,9592.558029174805,9723.83975982666,0.01368578957276831,77.79071807861328,9331.558029174805,0.04203818155825637
184,2013-10-08,125.0,9592.558029174805,9912.651062011719,0.03336889199558482,79.30120849609375,9331.558029174805,0.06227181259765476
185,2013-10-09,125.0,9592.558029174805,9912.651062011719,0.03336889199558482,79.30120849609375,9331.558029174805,0.06227181259765476
186,2013-10-11,125.0,9592.558029174805,10054.262161254883,0.048131492212593475,80.43409729003906,9331.558029174805,0.07744731692398717
187,2013-10-14,125.0,9592.558029174805,9912.651062011719,0.03336889199558482,79.30120849609375,9331.558029174805,0.06227181259765476
188,2013-10-15,125.0,9592.558029174805,10101.46427154541,0.05305219325468953,80.81171417236328,9331.558029174805,0.08250564803471395
189,2013-10-16,125.0,9592.558029174805,10007.058143615723,0.04321059233420922,80.05646514892578,9331.558029174805,0.07238878141559957
190,2013-10-17,125.0,9592.558029174805,10101.46427154541,0.05305219325468953,80.81171417236328,9331.558029174805,0.08250564803471395
191,2013-10-18,125.0,9592.558029174805,10384.683609008789,0.08257709543427455,83.07746887207031,9331.558029174805,0.11285635009088754
192,2013-10-21,125.0,9592.558029174805,10384.683609008789,0.08257709543427455,83.07746887207031,9331.558029174805,0.11285635009088754
193,2013-10-22,125.0,9592.558029174805,10526.293754577637,0.09733959623313909,84.2103500366211,9331.558029174805,0.12803175221838953
194,2013-10-23,125.0,9592.558029174805,10479.090690612793,0.09241879577289895,83.83272552490234,9331.558029174805,0.12297331890883234
195,2013-10-24,125.0,9592.558029174805,10384.683609008789,0.08257709543427455,83.07746887207031,9331.558029174805,0.11285635009088754
